,T_ext,T_ext1,T_ext2
7164,10.6,9.823315451,9.964560357
7165,12.2,9.845201832,10.75583875
7166,12.2,9.902071502,11.03776438
7167,12.2,9.983373965,11.20330918
7168,11.1,10.07356076,10.8567756
7169,9.4,10.15101461,10.09444067
7170,7.8,10.1937781,9.211720453
7171,6.7,10.18542915,8.453961279
7172,6.7,10.12842971,8.158110691
7173,6.1,10.03162545,7.728533443
7174,5.6,9.90989463,7.319406948
7175,6.1,9.777410626,7.334204328
7176,7.8,9.653143939,7.976803475
7177,7.8,9.546912681,8.114167274
7178,7.2,9.460872124,7.906987475
7179,6.7,9.390287359,7.638608943
7180,6.1,9.321967824,7.289206439
7181,5.6,9.245294627,6.944488932
7182,5.6,9.157713195,6.798759442
7183,4.4,9.055774158,6.198621153
7184,6.7,8.954147052,6.947214055
7185,9.4,8.868301846,8.232213441
7186,11.1,8.826983204,9.329021018
7187,14.4,8.861981689,11.120241
7188,15.6,8.97660121,12.2627554
7189,16.1,9.166978814,12.99088402
7190,16.7,9.412520029,13.64011477
7191,17.2,9.687626953,14.20383351
7192,16.1,9.967582776,14.05705096
7193,13.9,10.2273696,13.22860674
7194,11.7,10.43841638,12.14760191
7195,11.1,10.58278753,11.5914237
7196,8.9,10.64854749,10.45452074
7197,7.8,10.64456805,9.606880412
7198,7.2,10.57976058,9.006536362
7199,5,10.45776431,7.793795882
7200,4.4,10.29327834,7.080423984
7201,3.9,10.09209864,6.513012722
7202,3.3,9.863885574,5.954375359
7203,2.8,9.621195066,5.450832795
7204,2.8,9.373522121,5.178230056
7205,3.9,9.133411656,5.441708891
7206,3.3,8.907154104,5.164518978
7207,4.4,8.708532539,5.49060972
7208,5.6,8.541996969,6.025164484
7209,8.3,8.421196235,7.290289703
7210,10.6,8.361919796,8.637030042
7211,12.8,8.381751214,10.03722375
7212,13.3,8.480070431,10.78566567
7213,13.3,8.639986074,11.16892579
7214,12.8,8.832007556,11.21720316
7215,11.7,9.024924543,10.88664461
7216,10.6,9.194825455,10.4100514
7217,8.9,9.321039239,9.593720794
7218,8.3,9.395608232,9.105360839
7219,7.8,9.418784994,8.709531618
7220,7.8,9.40167905,8.544517865
7221,7.8,9.359160026,8.444760891
7222,7.2,9.301859899,8.122385396
7223,4.4,9.224734452,6.816613695
7224,5,9.127633831,6.642938924
7225,5.6,9.007263468,6.728457979
7226,7.2,8.885402586,7.346761479
7227,7.8,8.784778484,7.732692652
7228,6.1,8.70481514,7.135083396
7229,6.7,8.644301366,7.232326308
7230,7.2,8.592123017,7.43635875
7231,6.7,8.544456864,7.270339756
7232,8.3,8.511476596,7.896838709
7233,8.9,8.495604411,8.319158864
7234,11.1,8.510647167,9.401517051
7235,12.2,8.561876504,10.22555353
7236,13.3,8.660939684,11.0270609
7237,13.9,8.803411033,11.62524738
7238,14.4,8.978015067,12.13208252
7239,14.4,9.171287269,12.39703191
7240,13.9,9.368883827,12.37465616
7241,11.1,9.545966818,11.28166388
7242,9.4,9.680740537,10.30963432
7243,8.3,9.752009672,9.537523701
7244,7.8,9.757306774,9.034718334
7245,8.3,9.714364408,9.016475708
7246,9.4,9.649391181,9.396653173
7247,8.3,9.579295726,8.997512832
7248,7.2,9.510337674,8.41084916
7249,7.2,9.437494681,8.202278633
7250,7.2,9.353526373,8.077533321
7251,7.2,9.26304925,7.987622712
7252,6.7,9.170729604,7.706873146
7253,6.7,9.079748753,7.587724863
7254,5.6,8.984217238,7.043899361
7255,5,8.881074594,6.592617736
7256,8.9,8.784708761,8.037843447
7257,11.7,8.716312325,9.568112929
7258,13.9,8.715163907,10.99291502
7259,16.1,8.805711233,12.45820534
7260,17.8,8.98470386,13.76282695
7261,19.4,9.240204596,15.00942715
7262,20,9.553373534,15.83102051
7263,20.6,9.905227461,16.53731161
7264,19.4,10.26791507,16.43289452
7265,15.6,10.60329292,14.98146435
7266,13.9,10.87862648,13.95811306
7267,11.7,11.06023002,12.72539715
7268,11.1,11.14771699,12.06257633
7269,11.1,11.15882589,11.77329119
7270,10.6,11.11808722,11.38847262
7271,7.2,11.03437264,9.775608984
7272,8.3,10.92172631,9.698547948
7273,7.2,10.77192715,9.061460923
7274,7.2,10.60219158,8.779987202
7275,4.4,10.41308828,7.411612306
7276,3.9,10.20680962,6.710217782
7277,7.2,9.991951412,7.739455509
7278,7.8,9.785752928,8.148637485
7279,9.4,9.628176108,8.91548603
7280,10.6,9.53021242,9.640055439
7281,11.7,9.491806366,10.3513675
7282,13.3,9.512693287,11.2934156
7283,12.8,9.5820005,11.43603889
7284,12.2,9.682851522,11.33162146
7285,12.8,9.794029599,11.62602608
7286,12.2,9.897354913,11.50069857
7287,12.2,9.991780782,11.51526495
7288,10.6,10.06802394,10.87315229
7289,8.3,10.11102466,9.740046938
7290,6.7,10.10574328,8.710146384
7291,4.4,10.0353416,7.355581565
7292,2.8,9.89585396,6.171398155
7293,3.3,9.699208983,5.87818295
7294,5.1,9.472262351,6.37634626
7295,6.8,9.253826625,7.109494306
7296,8.6,9.081760465,8.027267291
7297,10.3,8.980249167,9.012910299
7298,12.1,8.95612121,10.10737731
7299,13.8,9.005374858,11.22723024
7300,15.6,9.125304492,12.42930733
7301,15.6,9.30286744,12.92271824
7302,15.6,9.520940166,13.23303637
7303,15.6,9.755754845,13.46013345
7304,15.6,9.98815698,13.63867143
7305,15,10.20565909,13.53265235
7306,15.6,10.4063788,13.83506104
7307,15.6,10.5882229,13.9768347
7308,15.6,10.7558481,14.08254505
7309,15,10.90913092,13.91798422
7310,15,11.04705623,13.91983126
7311,15,11.1677498,13.94757094
7312,14.4,11.27044494,13.72807333
7313,15,11.36105313,13.94014785
7314,15,11.44091754,14.00750942
7315,15,11.51550017,14.05057484
7316,15,11.58768224,14.08515567
7317,14.4,11.65412817,13.86228704
7318,14.4,11.71332014,13.81469917
7319,14.4,11.76282993,13.79989056
7320,15,11.80726116,14.04870912
7321,15,11.85080515,14.12392735
7322,14.4,11.89451652,13.91372973
7323,13.9,11.9351874,13.6599006
7324,13.9,11.96691866,13.58421455
7325,14.4,11.99046682,13.75791134
7326,13.9,12.00678672,13.58742615
7327,13.3,12.01701245,13.2915751
7328,15,12.02772205,13.91325794
7329,16.7,12.04813498,14.78812295
7330,18.3,12.10099852,15.74776259
7331,19.4,12.2000269,16.56643669
7332,20.6,12.34823145,17.41835545
7333,21.7,12.54212894,18.2500213
7334,21.7,12.77019339,18.62561418
7335,21.1,13.01544534,18.62399121
7336,20,13.25575793,18.27838336
7337,19.4,13.47170534,18.00685648
7338,18.3,13.646964,17.50404378
7339,18.3,13.78295655,17.37658967
7340,17.8,13.88205175,17.11868017
7341,17.2,13.95067047,16.78624539
7342,17.2,13.99669063,16.67547414
7343,16.7,14.02254925,16.40725511
7344,17.2,14.03832799,16.52069723
7345,17.2,14.04845235,16.52679912
7346,16.1,14.05320141,16.0585544
7347,16.1,14.05403281,15.91737873
7348,15.6,14.04364984,15.63162012
7349,15.6,14.02307045,15.52006638
7350,15,13.99277271,15.1990281
7351,15.6,13.95886893,15.32868718
7352,16.1,13.92629083,15.53709456
7353,17.8,13.90999076,16.29788147
7354,19.4,13.9252091,17.19612224
7355,20,13.98153595,17.76132388
7356,21.1,14.08248959,18.47633918
7357,20.6,14.21671157,18.56284255
7358,20.6,14.37135565,18.69065436
7359,20,14.52664794,18.5464423
7360,20,14.67179933,18.56319385
7361,19.4,14.79871935,18.34945213
7362,18.3,14.90176657,17.8540999
7363,17.8,14.97804563,17.50966144
7364,17.8,15.02629448,17.38926914
7365,17.8,15.05169681,17.32608966
7366,15.6,15.05283716,16.36104275
7367,15,15.03114621,15.8112999
7368,14.4,14.97840127,15.32477439
7369,14.4,14.8982041,15.10503709
7370,13.3,14.79575028,14.49869921
7371,12.8,14.67884703,14.04639051
7372,12.2,14.54811532,13.57748491
7373,11.7,14.40076436,13.14518929
7374,11.1,14.24070826,12.67870796
7375,10.6,14.0723162,12.24424042
7376,12.2,13.90587229,12.70018051
7377,12.8,13.75149612,12.99582456
7378,14.4,13.63099981,13.72485495
7379,14.4,13.54963634,13.9284565
7380,15,13.50933731,14.27454368
7381,15,13.49919371,14.40129236
7382,14.4,13.50543598,14.22028882
7383,13.9,13.51637946,13.98354044
7384,12.8,13.516327,13.45471258
7385,11.1,13.49177953,12.57200147
7386,10.6,13.43549818,12.06184475
7387,10,13.34307381,11.57775098
7388,10.6,13.2262808,11.60684551
7389,11.7,13.10336666,11.99505131
7390,12.2,12.99380987,12.26717849
7391,12.8,12.91238998,12.58723009
7392,11.7,12.85170131,12.22032754
7393,11.7,12.80779459,12.12926063
7394,10,12.75697859,11.36696276
7395,10,12.69326552,11.12469514
7396,10.6,12.61872195,11.24204811
7397,11.1,12.53939315,11.43253015
7398,11.1,12.46554883,11.4609426
7399,10.6,12.40198847,11.25003566
7400,11.1,12.34860792,11.39020185
7401,10.6,12.29735132,11.19763874
7402,11.1,12.25167976,11.3451958
7403,12.2,12.21476655,11.83143234
7404,12.8,12.19320874,12.22259411
7405,13.3,12.19490838,12.57519093
7406,12.8,12.21498192,12.50695769
7407,12.8,12.24754122,12.53183982
7408,12.2,12.27969727,12.30820978
7409,12.2,12.30616609,12.25953039
7410,12.2,12.32377339,12.24243365
7411,11.7,12.33043332,12.02472282
7412,12.2,12.33005827,12.17051924
7413,11.7,12.32177918,11.98822223
7414,12.2,12.31210068,12.14750594
7415,12.2,12.30427988,12.18237142
7416,12.8,12.30234157,12.44908762
7417,12.8,12.30693269,12.53078254
7418,12.8,12.31965042,12.57424497
7419,12.8,12.33789419,12.60309858
7420,12.8,12.35814209,12.62429952
7421,12.2,12.37541605,12.38826402
7422,12.2,12.38738564,12.32778729
7423,11.7,12.38933333,12.08992224
7424,12.2,12.38377188,12.22281758
7425,12.8,12.3757241,12.49435588
7426,12.8,12.37153895,12.57167122
7427,13.9,12.38140802,13.07329615
7428,15,12.41107388,13.69642379
7429,14.4,12.45909703,13.66761594
7430,13.9,12.5219934,13.51412804
7431,13.9,12.58694965,13.50592907
7432,13.3,12.64119203,13.26608303
7433,12.8,12.68015487,12.99839957
7434,12.8,12.70289009,12.91518175
7435,12.8,12.71030615,12.87354738
7436,12.8,12.7090394,12.84823336
7437,12.8,12.70294305,12.83119396
7438,13.3,12.69814432,13.02938802
7439,13.9,12.699427,13.33428988
7440,13.9,12.71055384,13.43310554
7441,13.9,12.7326844,13.48712443
7442,13.9,12.76192353,13.52353164
7443,14.4,12.79595956,13.76120349
7444,13.9,12.83087228,13.63394777
7445,12.8,12.86096525,13.15927205
7446,13.3,12.88275216,13.23850217
7447,12.8,12.88966828,13.02638496
7448,12.8,12.8858342,12.95827996
7449,12.8,12.87536639,12.920917
7450,12.8,12.8605774,12.89572629
7451,13.9,12.84960154,13.34025818
7452,13.9,12.84631496,13.46138993
7453,13.9,12.85569586,13.5205043
7454,14.4,12.87791322,13.76818883
7455,13.9,12.90577137,13.64567192
7456,13.9,12.93647991,13.63640443
7457,13.3,12.962725,13.38919961
7458,13.3,12.98086992,13.32323556
7459,13.3,12.98920825,13.29292839
7460,13.3,12.99070792,13.27532301
7461,13.3,12.9887971,13.26387871
7462,13.3,12.98561815,13.25583618
7463,13.3,12.98222538,13.24984911
7464,13.3,12.97937139,13.24520721
7465,13.9,12.97970657,13.49414377
7466,13.9,12.98416503,13.56518339
7467,13.9,12.99575236,13.6014561
7468,13.9,13.01276004,13.62511007
7469,13.9,13.03186889,13.64238811
7470,13.9,13.05121743,13.65594966
7471,13.9,13.06991297,13.66711857
7472,14.4,13.08997318,13.88714064
7473,14.4,13.11236973,13.95707258
7474,15.6,13.14510166,14.501852
7475,16.1,13.19119492,14.8882683
7476,17.2,13.25928041,15.51209311
7477,17.2,13.34853867,15.74902538
7478,16.1,13.44942118,15.43101669
7479,16.1,13.55188214,15.40087047
7480,16.1,13.642253,15.41290152
7481,16.7,13.72164648,15.68686166
7482,16.7,13.79477187,15.78421197
7483,16.7,13.86704967,15.84579535
7484,16.1,13.93553969,15.64034987
7485,16.7,14.00099853,15.8577818
7486,16.1,14.05685172,15.6736385
7487,16.1,14.10614643,15.64165476
7488,16.1,14.14740707,15.63537884
7489,16.1,14.1814294,15.63673732
7490,16.1,14.21139276,15.64116382
7491,16.1,14.23794559,15.64687467
7492,16.1,14.26448503,15.65306795
7493,16.1,14.28680821,15.65936437
7494,16.1,14.31021642,15.66560427
7495,16.7,14.33841227,15.92429482
7496,17.2,14.37140486,16.21474988
7497,17.2,14.41290147,16.32094529
7498,15,14.45286145,15.45823434
7499,15,14.48088179,15.23267243
7500,16.7,14.49279626,15.84258956
7501,17.8,14.50151644,16.4512252
7502,18.3,14.52924934,16.86317734
7503,18.3,14.58362549,17.0359928
7504,16.7,14.65006902,16.4697902
7505,16.1,14.71419562,16.09743952
7506,12.2,14.74211697,14.3388071
7507,7.2,14.69627822,11.69522324
7508,6.1,14.55926735,10.33003715
7509,5,14.3188091,9.220270214
7510,3.9,13.99693912,8.198938528
7511,3.3,13.63029422,7.427613338
7512,3.3,13.24546835,6.989426093
7513,3.3,12.85993426,6.666521293
7514,2.8,12.48500551,6.197281625
7515,2.8,12.12931672,5.919841319
7516,2.2,11.79061143,5.450656614
7517,1.7,11.46683486,4.984842924
7518,1.7,11.15594695,4.72850472
7519,1.7,10.85671141,4.534332589
7520,1.7,10.57208003,4.373753905
7521,1.7,10.30468058,4.236128515
7522,1.7,10.05537142,4.115789091
7523,1.7,9.823391581,4.009214007
7524,1.7,9.607216849,3.91399682
7525,1.7,9.405607609,3.828363002
7526,1.7,9.217299823,3.750927445
7527,2.2,9.043234818,3.891099928
7528,1.7,8.880820611,3.678069163
7529,1.7,8.730498041,3.589832322
7530,1.7,8.587873239,3.524881525
7531,1.7,8.450616908,3.469374396
7532,1.7,8.319231678,3.419832708
7533,1.7,8.193923956,3.3747215
7534,1.7,8.074472305,3.33317363
7535,2.2,7.962825388,3.505150443
7536,2.8,7.862182578,3.783510248
7537,2.2,7.77282279,3.603472288
7538,2.2,7.694977453,3.557855335
7539,1.7,7.618907491,3.320168339
7540,1.1,7.53755215,2.983297364
7541,0.6,7.44556031,2.645945144
7542,0.6,7.341173412,2.504797825
7543,-0.6,7.220963256,1.907309777
7544,0,7.090916025,1.941285333
7545,0.6,6.95239037,2.132321515
7546,2.2,6.825526663,2.817252165
7547,2.2,6.723673375,2.99661804
7548,3.9,6.657973659,3.790090459
7549,2.8,6.620123573,3.577514933
7550,3.3,6.607261688,3.784838369
7551,2.8,6.601872367,3.650618683
7552,2.8,6.595639632,3.634692998
7553,1.7,6.578362243,3.171276136
7554,0,6.540508819,2.32198196
7555,-0.6,6.473568985,1.790664921
7556,-1.7,6.367636013,1.097863709
7557,-1.7,6.228886011,0.816068437
7558,-1.1,6.069311084,0.890106567
7559,-1.7,5.900508352,0.578855196
7560,-2.2,5.732874884,0.226833387
7561,-2.8,5.564287408,-0.189484232
7562,-2.2,5.394550211,-0.126576357
7563,-2.8,5.222451724,-0.436709317
7564,-3.3,5.052171943,-0.786659373
7565,-4.4,4.878429438,-1.411752806
7566,-3.9,4.699449409,-1.451343005
7567,-4.4,4.512728501,-1.763080071
7568,-2.8,4.332005463,-1.243772974
7569,-1.1,4.171795801,-0.444173279
7570,1.1,4.055321704,0.701619347
7571,1.7,3.995201881,1.323317501
7572,2.8,3.995947127,2.054583092
7573,2.2,4.040112471,2.100146539
7574,2.8,4.113374688,2.462008163
7575,2.2,4.194493577,2.375093359
7576,2.2,4.273155094,2.413679652
7577,0,4.33199769,1.534781362
7578,-0.6,4.361874553,1.054172641
7579,-0.6,4.353073851,0.876246026
7580,-2.2,4.303470186,0.102560816
7581,-2.2,4.224967827,-0.161855589
7582,-2.2,4.12127845,-0.314823593
7583,-3.3,3.997372505,-0.886080867
7584,-3.9,3.859909653,-1.358184994
7585,-3.9,3.710649275,-1.571839909
7586,-3.3,3.554359146,-1.463326933
7587,-2.8,3.401768551,-1.28991737
7588,-1.7,3.269450862,-0.817517656
7589,-2.2,3.159249331,-0.911958032
7590,-2.8,3.067254781,-1.182509058
7591,-4.4,2.977536449,-1.944457875
7592,-1.1,2.892845839,-0.806513451
7593,0.6,2.818605402,0.171487442
7594,3.3,2.791363064,1.627465645
7595,4.4,2.830520771,2.593143975
7596,4.4,2.932413234,3.012062109
7597,4.4,3.078500578,3.275602149
7598,4.4,3.243390134,3.465807749
7599,4.4,3.408713599,3.613074905
7600,3.9,3.564031138,3.52173501
7601,3.3,3.700887374,3.306705486
7602,3.3,3.814451216,3.284731163
7603,3.3,3.904010443,3.297125631
7604,2.8,3.972338357,3.107995696
7605,2.8,4.024249042,3.069706448
7606,2.8,4.061536575,3.060211104
7607,1.7,4.082877344,2.596771507
7608,1.1,4.087301891,2.21176598
7609,1.1,4.071281805,2.071462146
7610,1.1,4.036315653,1.990726886
7611,1.7,3.993571661,2.187864058
7612,1.7,3.951056236,2.220117571
7613,2.2,3.917452172,2.43597953
7614,2.2,3.893978085,2.495557892
7615,1.1,3.872924518,2.059836063
7616,2.2,3.853921914,2.402862062
7617,3.9,3.840712668,3.193062154
7618,5.6,3.85044382,4.148760756
7619,7.2,3.903183718,5.158255909
7620,8.9,4.010536785,6.263715887
7621,10.6,4.17500851,7.425053455
7622,11.1,4.390581117,8.123312252
7623,11.7,4.646820966,8.750026142
7624,9.4,4.91353522,8.119684643
7625,7.2,5.160228725,7.153892717
7626,6.7,5.357954396,6.717512944
7627,6.7,5.49357954,6.576562967
7628,6.7,5.581503178,6.514963165
7629,6.1,5.634623119,6.233431223
7630,7.8,5.677216574,6.86209394
7631,6.1,5.706933357,6.31230672
7632,6.1,5.732127331,6.185849637
7633,8.3,5.761005564,7.057833433
7634,8.9,5.79527403,7.550727691
7635,6.7,5.840180032,6.820250255
7636,10,5.912410377,8.057088456
7637,8.3,5.984577658,7.691316153
7638,9.4,6.071721275,8.129467089
7639,10,6.167778678,8.533898081
7640,11.1,6.275665473,9.164671121
7641,11.1,6.398888431,9.409400755
7642,13.3,6.544896406,10.48931027
7643,15.6,6.722040771,11.84320794
7644,15.6,6.934777299,12.36007653
7645,13.9,7.17659773,11.9628208
7646,14.4,7.429292898,12.19655098
7647,15,7.668217022,12.5853165
7648,14.4,7.885611476,12.51874507
7649,12.8,8.078434161,11.90754639
7650,12.2,8.241315086,11.53097471
7651,10,8.354471509,10.49769468
7652,9.4,8.417186975,9.931399058
7653,11.1,8.442764816,10.41437417
7654,12.8,8.452732958,11.20244341
7655,12.8,8.473351411,11.42852534
7656,12.2,8.516459966,11.28992097
7657,11.1,8.569385454,10.82641135
7658,8.3,8.601797374,9.526923626
7659,7.2,8.597194988,8.664423999
7660,7.2,8.545037668,8.317880707
7661,6.1,8.445323949,7.645513661
7662,3.9,8.305510144,6.43625716
7663,2.8,8.132720248,5.518641216
7664,3.3,7.928227245,5.314782201
7665,6.7,7.717467156,6.534155594
7666,9.4,7.54087038,7.91636985
7667,10,7.434581595,8.577387366
7668,10,7.406080682,8.849056972
7669,11.7,7.439273115,9.72134941
7670,11.7,7.511177574,10.03511986
7671,10.6,7.610882657,9.757072553
7672,8.9,7.711938112,9.036520743
7673,8.9,7.791057831,8.856579846
7674,7.8,7.833840824,8.31836129
7675,7.8,7.843175115,8.143664474
7676,7.2,7.824913874,7.797682177
7677,7.2,7.789630453,7.662735786
7678,7.2,7.743022891,7.580137758
7679,6.7,7.688349312,7.310245157
7680,6.1,7.627217536,6.949971007
7681,5.6,7.557325784,6.595942186
7682,5,7.474725528,6.19050186
7683,5,7.378389554,6.016435596
7684,3.3,7.263566933,5.186539909
7685,2.8,7.134363951,4.679996105
7686,1.7,6.982012306,3.975891826
7687,1.1,6.80686989,3.424340783
7688,2.2,6.621050892,3.617592856
7689,3.3,6.436055986,4.029310388
7690,5,6.278778615,4.806163152
7691,7.2,6.172091298,5.940603458
7692,7.2,6.123493847,6.301940952
7693,6.1,6.12424151,6.027525048
7694,5.6,6.149906115,5.801643168
7695,5.6,6.175372959,5.753833906
7696,5.6,6.18941896,5.738561219
7697,5.6,6.194488365,5.733171076
7698,6.1,6.196383324,5.942054009
7699,5.6,6.196004429,5.792969397
7700,3.9,6.185652252,5.047896756
7701,3.9,6.163881581,4.827374951
7702,3.9,6.121485909,4.71193582
7703,3.3,6.059793733,4.382859586
7704,3.3,5.988110885,4.252395602
7705,3.3,5.909678733,4.169069463
7706,3.3,5.828746315,4.106495925
7707,2.8,5.74718515,3.845564777
7708,2.8,5.66637827,3.74158137
7709,2.2,5.582203681,3.420279969
7710,2.2,5.494905937,3.293000897
7711,2.2,5.404048547,3.210311244
7712,2.2,5.312408316,3.147058443
7713,2.2,5.223584969,3.095303989
7714,2.8,5.141995237,3.303952027
7715,3.9,5.071080723,3.802862826
7716,5,5.023089058,4.406587343
7717,6.1,5.009777305,5.071708484
7718,5.6,5.029340477,5.106293463
7719,6.1,5.075032278,5.397624964
7720,5.6,5.131392783,5.314844531
7721,2.8,5.177104889,4.158791479
7722,1.7,5.195237796,3.381772663
7723,1.7,5.169104918,3.095057973
7724,2.8,5.107749892,3.393916015
7725,2.2,5.029228006,3.16483766
7726,2.2,4.950671226,3.077807893
7727,1.7,4.870888915,2.808808305
7728,1.7,4.788808772,2.700759727
7729,-0.6,4.69631952,1.661210853
7730,0,4.595275108,1.575136089
7731,1.1,4.481343601,1.918745292
7732,0,4.358581812,1.493243624
7733,0.6,4.24665229,1.6008851
7734,1.1,4.145325146,1.793856227
7735,1.7,4.058187007,2.076201676
7736,3.3,3.997083593,2.823369893
7737,5,3.971898774,3.765481114
7738,5.6,3.990538247,4.343539689
7739,6.7,4.056677527,5.063444365
7740,7.2,4.16084082,5.572070121
7741,7.8,4.295120805,6.074611341
7742,7.2,4.445545758,6.066053204
7743,7.2,4.601363574,6.16022774
7744,7.2,4.749255725,6.2514256
7745,6.7,4.881510862,6.120993109
7746,5.6,4.9927408,5.666025694
7747,5.6,5.079306386,5.559189296
7748,5,5.136796289,5.267903325
7749,5.6,5.17287373,5.431029754
7750,6.1,5.197308,5.671610496
7751,5.6,5.217691278,5.535395049
7752,5.6,5.23937785,5.51457894
7753,6.1,5.261783649,5.721195441
7754,7.2,5.289802931,6.246471435
7755,6.7,5.325445766,6.205988289
7756,7.2,5.374745213,6.44991673
7757,7.2,5.431277417,6.545140951
7758,7.8,5.494792553,6.858794588
7759,8.9,5.568495693,7.442118064
7760,9.4,5.656342606,7.864432811
7761,11.1,5.769159648,8.769994179
7762,11.1,5.905747904,9.105082755
7763,11.7,6.066945962,9.562132276
7764,11.7,6.242851029,9.785247168
7765,12.2,6.426278154,10.15214124
7766,13.9,6.618650088,11.05253625
7767,14.4,6.821517098,11.60676798
7768,15,7.041760681,12.13886218
7769,15,7.275208165,12.40895164
7770,11.7,7.496225658,11.21188358
7771,10,7.68195201,10.24164374
7772,9.4,7.804583213,9.693617551
7773,7.8,7.853931425,8.804202436
7774,5,7.834517379,7.307516371
7775,2.8,7.745156991,5.855182121
7776,1.7,7.583223676,4.817545761
7777,0.6,7.355971291,3.866558927
7778,-0.6,7.082920765,2.901605417
7779,-1.1,6.778847812,2.228910835
7780,-2.2,6.451227948,1.38574967
7781,-2.8,6.111335744,0.718768475
7782,-3.9,5.762077408,-0.111793779
7783,-4.4,5.407210772,-0.728727431
7784,-3.3,5.056036381,-0.616156802
7785,-2.8,4.719349801,-0.531838645
7786,-1.1,4.420852645,0.103853758
7787,0,4.172953962,0.676485394
7788,1.1,3.985170255,1.286107991
7789,1.7,3.857410895,1.725453427
7790,2.2,3.781279246,2.096432639
7791,1.7,3.74108925,2.032525778
7792,0.6,3.717551952,1.591592956
7793,-0.6,3.688925547,0.973475475
7794,-1.7,3.634647396,0.308793838
7795,-2.2,3.546935238,-0.148945054
7796,-2.8,3.426372874,-0.610813035
7797,-2.8,3.282843875,-0.822659576
7798,-3.9,3.120873857,-1.428452986
7799,-3.9,2.951117489,-1.673800858
7800,-4.4,2.769574856,-2.045018051
7801,-4.4,2.581379804,-2.229947548
7802,-4.4,2.393276402,-2.363213459
7803,-4.4,2.209855043,-2.470598741
7804,-3.9,2.036995243,-2.350829378
7805,-3.9,1.877461873,-2.367964888
7806,-4.4,1.731518178,-2.615883354
7807,-3.9,1.600108144,-2.507919968
7808,-3.3,1.480887654,-2.266176419
7809,-1.1,1.385722522,-1.29334883
7810,0.6,1.328439189,-0.297843102
7811,1.1,1.320509238,0.259715109
7812,2.2,1.365563367,0.978036032
7813,3.3,1.453852676,1.73837443
7814,3.9,1.576204817,2.313320584
7815,3.9,1.723051669,2.593869171
7816,3.3,1.880083599,2.532387385
7817,3.3,2.03401465,2.60408792
7818,3.3,2.173451119,2.682596305
7819,2.2,2.28882664,2.291144097
7820,1.7,2.379359644,2.008489236
7821,1.7,2.445221567,1.931710634
7822,2.8,2.49333888,2.364543782
7823,2.2,2.527614693,2.234531767
7824,2.2,2.560697719,2.226190261
7825,2.2,2.592860304,2.232930421
7826,1.7,2.617852443,2.031613276
7827,1.7,2.635226973,1.979345751
7828,1.7,2.644064009,1.956045802
7829,1.1,2.64346557,1.690293953
7830,1.1,2.635250889,1.608000994
7831,2.2,2.623755711,2.02678395
7832,2.2,2.613764657,2.132671806
7833,2.2,2.613283491,2.181456044
7834,2.2,2.621871165,2.210911176
7835,2.2,2.634675969,2.231059067
7836,3.3,2.653576924,2.709163427
7837,3.3,2.679677149,2.856606601
7838,2.8,2.71404798,2.726607244
7839,3.3,2.754925493,2.93047042
7840,2.2,2.790962247,2.538208863
7841,2.2,2.819136213,2.446497724
7842,2.8,2.837961286,2.661246123
7843,2.2,2.847193816,2.462281667
7844,1.7,2.850346638,2.204071252
7845,1.7,2.845706896,2.12110248
7846,0.6,2.82525992,1.613040553
7847,1.1,2.794335992,1.657922435
7848,1.7,2.75532308,1.879198566
7849,0.6,2.710907385,1.457917188
7850,0,2.663366632,1.080694334
7851,0.6,2.61172033,1.190336994
7852,0.6,2.554040613,1.177004078
7853,0.6,2.496949687,1.152273247
7854,0,2.441671414,0.875425052
7855,0,2.387362084,0.779197903
7856,0.6,2.333426776,0.973066513
7857,0.6,2.280526404,1.003384098
7858,1.7,2.239343538,1.470053673
7859,1.7,2.211433353,1.601767247
7860,1.7,2.200313024,1.665923997
7861,2.8,2.206937888,2.168242225
7862,3.9,2.230379468,2.793631934
7863,3.3,2.272389565,2.766887202
7864,1.7,2.324758408,2.151737792
7865,0,2.363872212,1.292966812
7866,-0.6,2.36880275,0.77288634
7867,-1.1,2.332435734,0.348602957
7868,-1.1,2.262859263,0.157838802
7869,-0.6,2.175618242,0.245443535
7870,-0.6,2.082089693,0.216632855
7871,0.6,2.000100531,0.6827548
7872,0.6,1.93504856,0.793300831
7873,0,1.887252886,0.583864599
7874,-0.6,1.84934988,0.277693944
7875,0,1.812954207,0.42776686
7876,-0.6,1.770114452,0.18977854
7877,-1.1,1.722857773,-0.098443636
7878,-1.1,1.670023894,-0.206392908
7879,-1.7,1.607165289,-0.52551336
7880,-2.2,1.534460333,-0.859037794
7881,-4.4,1.442064266,-1.924829765
7882,-5.6,1.320611414,-2.792116715
7883,-6.7,1.15879707,-3.613711079
7884,-7.2,0.95755539,-4.186855771
7885,-7.2,0.728359907,-4.486948091
7886,-7.2,0.486992806,-4.699231409
7887,-7.8,0.244557574,-5.11840228
7888,-7.2,0.012160197,-5.077306232
7889,-8.3,-0.213927122,-5.622240379
7890,-8.3,-0.431464595,-5.846571369
7891,-8.9,-0.646214488,-6.252864976
7892,-9.4,-0.86298629,-6.659838023
7893,-10.6,-1.086974929,-7.368548973
7894,-11.1,-1.320126745,-7.874393627
7895,-12.2,-1.568638984,-8.595867842
7896,-12.8,-1.832497437,-9.168977092
7897,-12.8,-2.108807622,-9.461418675
